Sort,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
0.010747673,189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,01-09-2019,11:40,Cash,674.59,4.761904762,33.7295,6
0.46676883,490-29-1201,A,Yangon,Normal,Female,Sports and travel,15.34,1,0.767,16.107,01-06-2019,11:09,Cash,15.34,4.761904762,0.767,6.5
0.827846804,300-71-4605,C,Naypyitaw,,Male,Electronic accessories,86.04,Five,21.51,451.71,2/25/2019,11:24,,430.2,4.761904762,21.51,4.8
0.69154721,827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,02-07-2019,11:28,Credit card,543.6,4.761904762,27.18,6.1
0.174572746,756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,,0.985,20.685,02-08-2019,11:39,Ewallet,19.7,4.761904762,0.985,9.5
0.339908216,896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,1/26/2019,12:43,,21.32,4.761904762,1.066,5.9
0.185267023,696-90-2548,A,Yangon,,Male,Sports and travel,,3,3.876,81.396,03-10-2019,18:55,Ewallet,77.52,4.761904762,3.876,6.6
0.194304743,316-55-4634,B,Mandalay,Member,Male,Food and beverages,80.05,Five,20.0125,420.2625,1/26/2019,12:45,Credit card,400.25,4.761904762,20.0125,9.4
0.090265603,408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,03-02-2019,16:42,Ewallet,517.86,4.761904762,25.893,4.1
0.598544051,346-84-3103,B,Mandalay,Member,Female,Electronic accessories,13.22,Five,3.305,69.405,03-02-2019,19:26,,66.1,4.761904762,3.305,4.3
0.947738305,498-41-1961,B,Mandalay,Normal,Male,Health and beauty,66.68,Five,16.67,350.07,2/20/2019,18:01,Cash,333.4,4.761904762,16.67,7.6
0.855814589,101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,3/13/2019,19:44,Credit card,320.53,4.761904762,16.0265,7
0.121424735,283-79-9594,B,Mandalay,Normal,Female,Food and beverages,48.51,7,16.9785,356.5485,1/25/2019,13:30,Credit card,339.57,4.761904762,16.9785,5.2
0.144316097,655-85-5130,B,Mandalay,Member,Female,Fashion accessories,,4,7.66,,3/13/2019,19:22,Cash,153.2,4.761904762,7.66,5.7
0.724624305,321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2/15/2019,17:38,Credit card,88.31,4.761904762,4.4155,5.2
0.408519469,662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,,10,17.595,369.495,3/17/2019,19:06,Credit card,351.9,4.761904762,17.595,8.4
0.265995836,173-82-9529,B,Mandalay,Normal,Female,Fashion accessories,37.95,10,18.975,398.475,1/26/2019,14:51,Cash,379.5,4.761904762,18.975,9.7
0.025471773,443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/2019,13:24,Cash,60.87,4.761904762,3.0435,5.5
0.004639449,725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2/20/2019,16:49,Credit card,323.2,4.761904762,16.16,10
0.153668673,235-06-8510,C,Naypyitaw,Member,Male,,85.72,3,12.858,270.018,1/24/2019,20:59,Ewallet,257.16,4.761904762,12.858,5.1
0.695237988,607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,Five,23.1225,485.5725,03-02-2019,16:35,Credit card,462.45,4.761904762,23.1225,8.6
0.385443313,129-29-8530,A,Yangon,Member,Male,Sports and travel,,Five,15.655,,03-10-2019,19:15,Ewallet,313.1,4.761904762,15.655,7
0.487007571,767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,,Six,25.131,527.751,1/23/2019,12:10,Ewallet,502.62,4.761904762,25.131,5.4
0.566589681,227-78-1148,B,Mandalay,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,2/15/2019,12:44,Cash,509.88,4.761904762,25.494,8.4
0.840119948,848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,3/26/2019,18:03,Cash,87.4,4.761904762,4.37,4.9
0.578777707,767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,01-08-2019,11:59,Credit card,129.66,4.761904762,6.483,8
0.278815623,534-53-3526,,Yangon,Normal,Female,Sports and travel,,4,18.952,397.992,02-11-2019,16:06,Ewallet,379.04,4.761904762,18.952,7.8
0.516251851,358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,Six,26.244,551.124,02-01-2019,18:43,Ewallet,524.88,4.761904762,26.244,5.1
0.437073043,376-02-8238,B,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.548,,02-02-2019,18:42,Credit card,750.96,4.761904762,37.548,8.3
0.077441712,518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,Six,7.98,167.58,2/26/2019,15:10,Ewallet,159.6,4.761904762,7.98,4.9
0.177092168,628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,,41.29,867.09,3/14/2019,14:41,Cash,825.8,4.761904762,41.29,5
0.037012705,755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,Five,11.055,232.155,03-05-2019,17:07,Credit card,221.1,4.761904762,11.055,8.6
0.635626873,151-16-1484,A,Yangon,Member,Male,Electronic accessories,,4,6.45,135.45,2/13/2019,12:38,Ewallet,129,4.761904762,6.45,6.5
0.06308536,662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,Five,10.235,,01-06-2019,13:58,Ewallet,204.7,4.761904762,10.235,9.9
0.733002798,359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,1/14/2019,18:03,Credit card,72.32,4.761904762,3.616,9.5
0.338465853,687-15-1097,C,Naypyitaw,,Female,Health and beauty,21.12,2,2.112,44.352,01-03-2019,19:17,Cash,42.24,4.761904762,2.112,9.7
0.408428735,396-90-2219,B,Mandalay,Normal,Female,Electronic accessories,14.96,8,5.984,125.664,2/23/2019,12:29,Cash,119.68,4.761904762,5.984,8.6
0.614340356,241-11-2261,,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,01-10-2019,10:33,Credit card,559.02,4.761904762,27.951,5.5
0.950428473,801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,01-05-2019,20:30,Credit card,228.18,4.761904762,11.409,9.8
0.256839496,263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52,Credit card,648.2,4.761904762,32.41,9.3
0.890258722,665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2/27/2019,17:36,Ewallet,157.26,4.761904762,7.863,7.5
0.45356391,744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,02-07-2019,17:59,Cash,172.26,4.761904762,8.613,8.2
0.823072236,622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,39.42,1,1.971,41.391,1/18/2019,15:08,,39.42,4.761904762,1.971,8.4
0.742921901,808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,3/14/2019,17:22,Credit card,141.88,4.761904762,7.094,6.9
0.560043391,559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,1/14/2019,10:38,,17.75,4.761904762,0.8875,8.6
0.813170905,885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,,03-06-2019,10:36,Ewallet,79.74,4.761904762,3.987,7.3
0.183343049,887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,01-10-2019,10:31,Credit card,581.98,4.761904762,29.099,6.6
0.392540327,460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,1/13/2019,10:03,,319.06,4.761904762,15.953,5
0.627281161,548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,3/19/2019,13:37,Cash,166.68,4.761904762,8.334,7.6
0.495648118,641-43-2399,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,1/26/2019,20:23,Ewallet,102.2,4.761904762,5.11,5.7
0.725586651,450-28-2866,,Naypyitaw,,Male,Food and beverages,,Five,4.36,91.56,1/15/2019,19:25,Cash,87.2,4.761904762,4.36,8.1
0.352665314,533-66-5566,B,Madalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,01-12-2019,11:42,Cash,357.49,4.761904762,17.8745,7
0.589752501,400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,20:21,Credit card,274.2,4.761904762,13.71,9.2
0.679851946,452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,15:17,Cash,609.56,4.761904762,30.478,5.5
0.802018956,793-10-3222,B,Mandalay,Member,Female,Health and beauty,,Six,12.318,258.678,03-05-2019,13:30,Credit card,246.36,4.761904762,12.318,8.3
0.460832713,843-01-4703,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.341,01-05-2019,19:50,Credit card,318.42,4.761904762,15.921,9.6
0.92825666,347-34-2234,B,Mandalay,Member,Female,Sports and travel,55.07,9,24.7815,520.4115,02-03-2019,13:40,Ewallet,495.63,4.761904762,24.7815,10
0.435083656,316-01-3952,A,Yangon,Normal,Female,Food and beverages,,Five,13.5675,284.9175,3/13/2019,14:16,Ewallet,271.35,4.761904762,13.5675,4.6
0.372787818,394-43-4238,B,Mandalay,Member,Male,Home and lifestyle,17.77,Five,4.4425,,2/15/2019,12:42,Credit card,88.85,4.761904762,4.4425,5.4
0.583894918,636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,03-02-2019,12:36,Ewallet,78.78,4.761904762,3.939,6.3
0.106887173,612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,,32.384,680.064,2/17/2019,11:12,Credit card,647.68,4.761904762,32.384,7.4
0.18466908,120-54-2248,B,Mandalay,Normal,Female,Food and beverages,,Five,7.215,151.515,1/22/2019,18:08,Credit card,144.3,4.761904762,7.215,8
0.267611764,744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,1/15/2019,13:48,Credit card,973.7,4.761904762,48.685,4.9
0.918090511,602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,1/24/2019,18:10,Ewallet,766,4.761904762,38.3,6
0.113819803,851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,Five,20.72,435.12,3/24/2019,14:08,Credit card,414.4,4.761904762,20.72,6.6
0.053925482,574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,,1.6815,35.3115,3/20/2019,19:55,Cash,33.63,4.761904762,1.6815,5.6
0.970705779,394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,510.9615,1/27/2019,14:55,Ewallet,486.63,4.761904762,24.3315,9.5
0.703065338,333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,3/28/2019,20:14,Cash,70.56,4.761904762,3.528,4.2
0.685062599,777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2/22/2019,11:26,Ewallet,206.91,4.761904762,10.3455,8.7
0.774249906,695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,20:00,Ewallet,296.37,4.761904762,14.8185,6.4
0.009555158,537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,3/20/2019,16:28,Cash,709.9,4.761904762,35.495,5.7
0.57268957,651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,01-01-2019,13:55,Cash,591.66,4.761904762,29.583,7.7
0.688552839,880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,19:53,Ewallet,769.2,4.761904762,38.46,5.6
0.192182683,871-79-8483,B,Mandalay,Normal,Male,Fashion accessories,94.13,Five,23.5325,494.1825,2/25/2019,19:39,Credit card,470.65,4.761904762,23.5325,4.8
0.273267242,845-51-0542,B,Mandalay,Member,Male,Food and beverages,,9,20.9475,439.8975,02-02-2019,15:34,Ewallet,418.95,4.761904762,20.9475,6.4
0.221520571,689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,Six,14.031,,03-11-2019,13:37,Cash,280.62,4.761904762,14.031,6
0.031365703,795-49-7276,,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,3/23/2019,18:59,,148.6,4.761904762,7.43,8.3
0.315611197,575-30-8091,A,Yangon,Normal,Male,Sports and travel,,8,29,,3/16/2019,19:25,Ewallet,580,4.761904762,29,9.2
0.289898072,733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,,8.34,175.14,03-03-2019,19:17,Cash,166.8,4.761904762,8.34,6.3
0.080877245,460-35-4390,,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,1/22/2019,11:00,Ewallet,92.04,4.761904762,4.602,9.1
0.301997842,865-92-6136,A,Yangon,Normal,Male,Food and beverages,52.75,3,7.9125,166.1625,3/23/2019,10:16,,158.25,4.761904762,7.9125,9.3
0.812323518,743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2/22/2019,18:17,Ewallet,668.43,4.761904762,33.4215,8.7
0.365772458,595-11-5460,A,Yangon,,Male,Health and beauty,96.58,,9.658,202.818,3/15/2019,10:12,Credit card,193.16,4.761904762,9.658,5.1
0.410789914,633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,3/28/2019,12:58,Credit card,142.95,4.761904762,7.1475,9.5
0.953452127,175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,03-03-2019,17:01,Credit card,177.36,4.761904762,8.868,9.6
0.024235084,501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,Six,18.945,397.845,01-03-2019,20:24,,378.9,4.761904762,18.945,9.8
0.090925897,422-29-8786,,Yangon,Normal,Female,Home and lifestyle,67.09,Five,16.7725,352.2225,01-03-2019,16:47,,335.45,4.761904762,16.7725,9.1
0.913567501,595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,407.316,02-06-2019,17:20,Ewallet,387.92,4.761904762,19.396,9.4
0.324193131,289-15-7034,A,Yangon,Member,Male,Sports and travel,82.33,4,16.466,345.786,01-11-2019,10:37,Credit card,329.32,4.761904762,16.466,7.5
0.235600843,889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.388,01-07-2019,12:20,Credit card,356.56,4.761904762,17.828,7.8
0.49296801,575-67-1508,A,Yangon,Normal,Male,,38.6,1,1.93,40.53,1/29/2019,11:26,Ewallet,38.6,4.761904762,1.93,6.7
0.490973285,779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2/20/2019,13:06,Ewallet,173.22,4.761904762,8.661,7.7
0.283697185,442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.308,3/14/2019,11:21,Credit card,46.96,4.761904762,2.348,7.9
0.480984196,866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2/25/2019,11:58,Ewallet,527.9,4.761904762,26.395,10
0.309762043,258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,Five,8.92,187.32,02-06-2019,18:33,Credit card,178.4,4.761904762,8.92,6.6
0.948346176,586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,03-04-2019,11:19,Credit card,86.38,4.761904762,4.319,6.7
0.584855272,401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,1/21/2019,17:36,Cash,98.13,4.761904762,4.9065,8.9
0.538286029,656-16-1063,B,Mandalay,Normal,Male,Sports and travel,46.42,3,6.963,146.223,01-04-2019,13:24,Credit card,139.26,4.761904762,6.963,4.4
0.447987713,381-20-0914,A,Yangon,Member,Female,Fashion accessories,20.01,9,9.0045,189.0945,01-12-2019,15:48,Credit card,180.09,4.761904762,9.0045,5.7
0.033424542,378-07-7001,B,Mandalay,Member,Male,Electronic accessories,48.09,3,7.2135,151.4835,02-10-2019,18:23,Credit card,144.27,4.761904762,7.2135,7.8
0.66952495,257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,01-08-2019,17:12,Cash,200.92,4.761904762,10.046,9
0.953063438,280-17-4359,C,Naypyitaw,Member,Male,Health and beauty,,10,45.25,950.25,1/25/2019,13:48,Cash,905,4.761904762,45.25,8.1
0.164250009,390-80-5128,B,Mandalay,Member,Female,Health and beauty,,1,0.9575,20.1075,1/28/2019,17:58,Credit card,19.15,4.761904762,0.9575,9.5
0.301645103,746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,21.52,Six,6.456,135.576,1/17/2019,12:48,Credit card,129.12,4.761904762,6.456,9.4
0.125182942,737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,3/19/2019,11:52,Credit card,93.16,4.761904762,4.658,5.9
0.285914532,744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,,Six,6.603,138.663,01-02-2019,18:50,Cash,132.06,4.761904762,6.603,7.6
0.041065847,252-56-2699,A,Yangon,Normal,Male,Food and beverages,43.19,10,21.595,453.495,02-07-2019,16:48,Ewallet,431.9,4.761904762,21.595,8.2
0.04403249,487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,3/26/2019,19:28,Credit card,110.61,4.761904762,5.5305,8
0.160778301,282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,3/25/2019,17:53,Cash,186.62,4.761904762,9.331,6.3
0.300205583,318-12-0304,,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,1/23/2019,12:20,Ewallet,5.12,4.761904762,1.5305,5.2
0.257432439,366-93-0948,,Yangon,Member,Male,Electronic accessories,,,3.3175,69.6675,1/31/2019,10:46,Credit card,66.35,4.761904762,3.3175,9.7
0.591355535,200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,Six,19.773,,02-09-2019,11:45,Cash,395.46,4.761904762,19.773,5.7
0.776846997,542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,3/15/2019,11:57,Cash,229.96,4.761904762,11.498,6.6
0.340064496,704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,1/14/2019,10:55,Credit card,181.41,4.761904762,9.0705,5.6
0.192649287,227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,Five,3.655,76.755,03-04-2019,12:23,Cash,73.1,4.761904762,3.655,4.4
0.841014581,828-61-5674,A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,3/20/2019,19:57,,440.2,4.761904762,22.01,9.6
0.531908414,120-06-4233,C,Naypyitaw,Normal,Male,Electronic accessories,30.61,Six,9.183,192.843,03-12-2019,20:36,Cash,183.66,4.761904762,9.183,9.3
0.309201346,747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,02-09-2019,20:31,Ewallet,171.81,4.761904762,8.5905,6.5
0.626596324,782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,Five,23.0725,484.5225,2/20/2019,15:55,Credit card,461.45,4.761904762,23.0725,9
0.271493869,319-74-2561,A,Yangon,Member,Female,Electronic accessories,94.64,3,14.196,298.116,2/21/2019,16:55,Cash,283.92,4.761904762,14.196,5.5
0.328746005,137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,14:26,Ewallet,587.6,4.761904762,29.38,9
0.110176373,160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,Five,23.9875,503.7375,1/23/2019,14:21,Ewallet,479.75,4.761904762,23.9875,8.8
0.43233784,667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,Five,24.175,507.675,1/14/2019,12:52,Ewallet,483.5,4.761904762,24.175,7
0.332281824,423-64-4619,A,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,03-07-2019,13:12,Cash,139.95,4.761904762,6.9975,5
0.969595088,339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2/13/2019,15:06,Credit card,185.96,4.761904762,9.298,8
0.945568315,746-94-0204,A,Yangon,Normal,Male,Fashion accessories,,9,37.458,786.618,1/29/2019,11:56,Credit card,749.16,4.761904762,37.458,7.4
0.136930519,211-30-9270,C,Naypyitaw,Normal,Male,Health and beauty,17.41,Five,4.3525,91.4025,1/28/2019,15:16,Credit card,87.05,4.761904762,4.3525,4.9
0.408712281,834-83-1826,B,Mandalay,,Female,Home and lifestyle,82.04,Five,20.51,430.71,2/25/2019,17:16,Credit card,410.2,4.761904762,20.51,7.6
0.942990188,278-97-7759,A,Yangon,,Female,Electronic accessories,62.48,1,3.124,65.604,2/18/2019,20:29,,62.48,4.761904762,3.124,4.7
0.203656854,634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.635,2/17/2019,17:27,Credit card,98.7,4.761904762,4.935,9.1
0.072645688,407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,Six,22.164,465.444,3/23/2019,19:16,Ewallet,443.28,4.761904762,22.164,4.4
0.488730304,221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,03-04-2019,10:39,Cash,298.64,4.761904762,14.932,8.5
0.525037886,174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,3/14/2019,12:32,Cash,194.22,4.761904762,9.711,7.3
0.305261421,809-46-1866,A,Yangon,,Male,Health and beauty,58.15,4,11.63,244.23,1/23/2019,17:44,Cash,232.6,4.761904762,11.63,8.4
0.901559055,562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,1/18/2019,10:11,Ewallet,264.45,4.761904762,13.2225,7.9
0.385795601,186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,3/29/2019,14:06,Cash,502.39,4.761904762,25.1195,8.9
0.828844261,565-80-5980,C,Naypyitaw,Member,Female,Home and lifestyle,47.38,4,9.476,198.996,1/23/2019,10:25,Cash,189.52,4.761904762,9.476,7.1
0.183128499,788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,1/27/2019,17:38,Ewallet,169.68,4.761904762,8.484,9.4
0.967100162,886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,,Six,3.429,72.009,1/15/2019,17:24,Cash,68.58,4.761904762,3.429,7.7
0.930244405,443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,02-01-2019,19:54,Cash,310.72,4.761904762,15.536,8.4
0.794916592,750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,,4,9.076,190.596,01-08-2019,13:48,Credit card,181.52,4.761904762,9.076,8.7
0.018205385,105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2/27/2019,12:22,Ewallet,42.96,4.761904762,2.148,6.6
0.814997253,356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,1/20/2019,13:45,Credit card,112.44,4.761904762,5.622,7.7
0.391257056,797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,3/26/2019,13:54,Cash,257.08,4.761904762,12.854,7.7
0.981342764,650-98-6268,B,Mandalay,Member,Female,Food and beverages,,3,3.1305,65.7405,3/20/2019,13:53,,62.61,4.761904762,3.1305,8
0.324195351,641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,Six,29.976,629.496,3/24/2019,13:33,Ewallet,599.52,4.761904762,29.976,7.1
0.715870445,241-72-9525,B,Mandalay,Normal,Male,Sports and travel,,10,25.955,545.055,2/16/2019,12:21,Cash,519.1,4.761904762,25.955,8.2
0.179968804,351-62-0822,B,Mandalay,Member,Female,Fashion accessories,14.48,4,2.896,60.816,02-06-2019,18:07,Ewallet,4.23,4.761904762,2.896,4.5
0.630487887,699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,1/28/2019,17:47,Credit card,793.28,4.761904762,39.664,4.2
0.723888658,267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,19:12,Ewallet,823.4,4.761904762,41.17,4.3
0.098377474,574-22-5561,C,Naypyitaw,Member,Female,Fashion accessories,,10,41.315,867.615,3/19/2019,17:08,Ewallet,826.3,4.761904762,41.315,7.9
0.001846035,181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.933,145.593,02-05-2019,19:05,Ewallet,138.66,4.761904762,6.933,9.7
0.350681022,587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,Five,2.6725,,3/26/2019,11:07,Ewallet,53.45,4.761904762,2.6725,7.6
0.127098795,457-94-0464,B,Mandalay,Member,Male,Electronic accessories,,9,39.5415,830.3715,1/31/2019,20:32,Ewallet,790.83,4.761904762,39.5415,5.6
0.24460076,226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,01-10-2019,11:10,Ewallet,55.12,4.761904762,2.756,9
0.143403194,483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,,Six,24.39,512.19,03-08-2019,16:43,Ewallet,487.8,4.761904762,24.39,5.3
0.269640604,888-02-0338,A,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8035,247.8735,1/25/2019,20:24,,236.07,4.761904762,11.8035,5.9
0.660567654,641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,02-12-2019,14:45,Credit card,871,4.761904762,43.55,9.9
0.304576574,244-08-0162,B,Mandalay,Normal,Female,Health and beauty,,10,17.105,359.205,01-02-2019,13:00,Cash,342.1,4.761904762,17.105,5.1
0.344943595,256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,3/18/2019,15:29,,91.98,4.761904762,4.599,9.8
0.882826673,234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,Six,17.277,362.817,2/15/2019,13:51,Cash,345.54,4.761904762,17.277,5.1
0.436337457,778-89-7974,C,Naypyitaw,,Male,Health and beauty,70.21,Six,21.063,442.323,3/30/2019,14:58,Cash,421.26,4.761904762,21.063,7.4
0.21323555,843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,1/25/2019,11:05,Cash,74.1,4.761904762,3.705,9.2
0.027926485,226-71-3580,C,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.6875,224.4375,1/31/2019,12:02,Cash,213.75,4.761904762,10.6875,9.5
0.685099111,597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,,3,13.533,284.193,2/18/2019,19:39,Cash,270.66,4.761904762,13.533,6.2
0.767383337,135-84-8019,A,Yangon,,Female,Fashion accessories,77.93,9,35.0685,736.4385,2/27/2019,16:10,Ewallet,701.37,4.761904762,35.0685,7.6
0.567033106,596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,03-10-2019,14:04,Credit card,127.54,4.761904762,6.377,6.6
0.844779048,246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,03-10-2019,15:06,Credit card,322.11,4.761904762,16.1055,5.1
